,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구
14,2018-01,서귀포시,남원읍,숙박,185,21222900,15559582.61
814,2018-01,제주시,외도동,숙박,1235,71001700,10339083.3
789,2018-01,제주시,오라동,숙박,361,78629000,19417674.89
773,2018-01,제주시,연동,숙박,3916,1229481564,55595923.86
758,2018-01,제주시,연동,숙박,6261,760550933,55595923.86
740,2018-01,제주시,애월읍,숙박,56,7578008,40822918.85
738,2018-01,제주시,애월읍,숙박,34,4420000,40822918.85
725,2018-01,제주시,애월읍,숙박,2284,320499754,40822918.85
826,2018-01,제주시,외도동,숙박,168,55168370,10339083.3
697,2018-01,제주시,아라동,숙박,301,31664504,34700908.53
654,2018-01,제주시,삼도2동,숙박,2055,483267245,7661265.906
644,2018-01,제주시,삼도2동,숙박,1147,34281753,7661265.906
626,2018-01,제주시,삼도1동,숙박,305,81268732,11922468.38
613,2018-01,제주시,삼도1동,숙박,706,48118300,11922468.38
598,2018-01,제주시,봉개동,숙박,1858,278187400,5530947.296
589,2018-01,제주시,봉개동,숙박,96,2982870,5530947.296
567,2018-01,제주시,도두동,숙박,275,88051290,3909025.986
669,2018-01,제주시,삼양동,숙박,208,29847160,18073463.18
856,2018-01,제주시,용담1동,숙박,50,14673000,8297165.637
870,2018-01,제주시,용담2동,숙박,396,45317886,18246425.72
892,2018-01,제주시,우도면,숙박,63,3095600,1599777.085
1154,2018-01,제주시,화북동,숙박,1,50000,26071733.11
1139,2018-01,제주시,한림읍,숙박,172,20978600,21344447.95
1126,2018-01,제주시,한림읍,숙박,1446,212245570,21344447.95
1110,2018-01,제주시,한경면,숙박,9,887000,6465975.054
1098,2018-01,제주시,한경면,숙박,91,4050900,6465975.054
1076,2018-01,제주시,추자면,숙박,32,8996000,1796079.171
1069,2018-01,제주시,조천읍,숙박,3103,387370960,22137393.64
1067,2018-01,제주시,조천읍,숙박,108,23027000,22137393.64
1055,2018-01,제주시,조천읍,숙박,1700,155220089,22137393.64
1038,2018-01,제주시,일도2동,숙박,24,9001000,30822257.35
1026,2018-01,제주시,일도2동,숙박,241,20878000,30822257.35
1008,2018-01,제주시,일도1동,숙박,21,1654400,3489566.8260000004
997,2018-01,제주시,일도1동,숙박,482,48488800,3489566.8260000004
973,2018-01,제주시,이호동,숙박,127,37515100,4708526.847
946,2018-01,제주시,이도2동,숙박,1391,147135539,61542277.26
929,2018-01,제주시,이도1동,숙박,1183,316614190,11734115.4
917,2018-01,제주시,이도1동,숙박,412,19312650,11734115.4
555,2018-01,제주시,노형동,숙박,52,18061760,57307567.03
553,2018-01,제주시,노형동,숙박,131,9765000,57307567.03
843,2018-01,제주시,용담1동,숙박,167,22893000,8297165.637
520,2018-01,제주시,구좌읍,숙박,16,678100,14287903.32
236,2018-01,서귀포시,안덕면,숙박,4848,128561090,18587691.57
219,2018-01,서귀포시,송산동,숙박,7,1010000,21188818.56
217,2018-01,서귀포시,송산동,숙박,688,93354785,21188818.56
204,2018-01,서귀포시,송산동,숙박,3816,611042170,21188818.56
187,2018-01,서귀포시,성산읍,숙박,1670,200158747,15980584.65
185,2018-01,서귀포시,성산읍,숙박,33,1920000,15980584.65
173,2018-01,서귀포시,성산읍,숙박,2034,190504458,15980584.65
147,2018-01,서귀포시,서홍동,숙박,47,2363600,6487279.695
123,2018-01,서귀포시,동홍동,숙박,110,9283500,18264222.17
108,2018-01,서귀포시,대천동,숙박,711,89009978,9229592.656
106,2018-01,서귀포시,대천동,숙박,288,33438630,9229592.656
95,2018-01,서귀포시,대천동,숙박,744,194228980,9229592.656
71,2018-01,서귀포시,대정읍,숙박,487,51836600,17485798.33
56,2018-01,서귀포시,대륜동,숙박,48,99405500,15981159.24
54,2018-01,서귀포시,대륜동,숙박,26,9608000,15981159.24
42,2018-01,서귀포시,대륜동,숙박,1299,152014337,15981159.24
539,2018-01,제주시,노형동,숙박,1530,192868384,57307567.03
249,2018-01,서귀포시,안덕면,숙박,3601,382904736,18587691.57
259,2018-01,서귀포시,영천동,숙박,195,9125600,6073651.207
27,2018-01,서귀포시,남원읍,숙박,3559,184375670,15559582.61
507,2018-01,제주시,구좌읍,숙박,241,14277200,14287903.32
267,2018-01,서귀포시,영천동,숙박,649,89739785,6073651.207
491,2018-01,제주시,건입동,숙박,34,1580000,10891053.62
479,2018-01,제주시,건입동,숙박,1744,202051356,10891053.62
456,2018-01,서귀포시,효돈동,숙박,8,12273000,4123773.745
446,2018-01,서귀포시,표선면,숙박,1356,184916860,11046152.56
416,2018-01,서귀포시,천지동,숙박,39,3615000,8824750.432
403,2018-01,서귀포시,천지동,숙박,3715,600619170,8824750.432
385,2018-01,서귀포시,중앙동,숙박,39,3615000,5178366.488
432,2018-01,서귀포시,표선면,숙박,464,33607176,11046152.56
356,2018-01,서귀포시,중문동,숙박,187,28903784,9311094.464
343,2018-01,서귀포시,중문동,숙박,1517,268045425,9311094.464
325,2018-01,서귀포시,정방동,숙박,39,3615000,5340965.659
268,2018-01,서귀포시,영천동,숙박,7,1010000,6073651.207
313,2018-01,서귀포시,정방동,숙박,3668,598255570,5340965.659
297,2018-01,서귀포시,예래동,숙박,209,97571744,8508221.576
295,2018-01,서귀포시,예래동,숙박,5423,1765693775,8508221.576
283,2018-01,서귀포시,예래동,숙박,1463,357162302,8508221.576
373,2018-01,서귀포시,중앙동,숙박,3668,598255570,5178366.488
1894,2018-02,제주시,애월읍,숙박,1783,217918413,35726452.19
1907,2018-02,제주시,애월읍,숙박,78,8382500,35726452.19
1958,2018-02,제주시,오라동,숙박,230,22784000,17523941.65
1927,2018-02,제주시,연동,숙박,5092,618085813,49000378.47
1942,2018-02,제주시,연동,숙박,3690,1269659631,49000378.47
1866,2018-02,제주시,아라동,숙박,294,49013694,30713771.55
1909,2018-02,제주시,애월읍,숙박,51,6980000,35726452.19
1838,2018-02,제주시,삼양동,숙박,174,13850604,16825461.11
1724,2018-02,제주시,노형동,숙박,92,5795000,50212724.54
1812,2018-02,제주시,삼도2동,숙박,980,28717562,6747760.061000001
1794,2018-02,제주시,삼도1동,숙박,271,34958691,10602680.62
1781,2018-02,제주시,삼도1동,숙박,598,42672312,10602680.62
1766,2018-02,제주시,봉개동,숙박,1258,168107900,4525419.608
1758,2018-02,제주시,봉개동,숙박,95,5044950,4525419.608
1737,2018-02,제주시,도두동,숙박,196,79310693,3303408.328
1726,2018-02,제주시,노형동,숙박,35,18190600,50212724.54
1984,2018-02,제주시,외도동,숙박,922,48346240,8805047.683
1823,2018-02,제주시,삼도2동,숙박,1688,500017692,6747760.061000001
1996,2018-02,제주시,외도동,숙박,146,24647056,8805047.683
2177,2018-02,제주시,일도1동,숙박,36,2517000,3110511.747
2025,2018-02,제주시,용담1동,숙박,35,9870000,7544084.295
2306,2018-02,제주시,한림읍,숙박,110,13140250,18461802.8
2293,2018-02,제주시,한림읍,숙박,1174,129372800,18461802.8
2277,2018-02,제주시,한경면,숙박,7,715000,5884051.572000001
2265,2018-02,제주시,한경면,숙박,98,6131500,5884051.572000001
2244,2018-02,제주시,추자면,숙박,31,3783000,1449205.24
2238,2018-02,제주시,조천읍,숙박,1978,248057910,19010257.8
2236,2018-02,제주시,조천읍,숙박,79,6049010,19010257.8
2224,2018-02,제주시,조천읍,숙박,1113,101298863,19010257.8
2207,2018-02,제주시,일도2동,숙박,20,2902000,28251765.75
2195,2018-02,제주시,일도2동,숙박,219,15386000,28251765.75
2166,2018-02,제주시,일도1동,숙박,403,23436700,3110511.747
2141,2018-02,제주시,이호동,숙박,88,21293560,4227222.954
2114,2018-02,제주시,이도2동,숙박,1244,160981497,55069282.47
2097,2018-02,제주시,이도1동,숙박,1011,298695270,10518265.35
2086,2018-02,제주시,이도1동,숙박,417,17360100,10518265.35
2061,2018-02,제주시,우도면,숙박,82,2640000,1438287.186
2039,2018-02,제주시,용담2동,숙박,237,21765350,16192668.17
2012,2018-02,제주시,용담1동,숙박,141,10770900,7544084.295
1710,2018-02,제주시,노형동,숙박,1231,216902487,50212724.54
1421,2018-02,서귀포시,안덕면,숙박,3391,392222017,16522569.39
1678,2018-02,제주시,구좌읍,숙박,182,11501450,12646801.62
1389,2018-02,서귀포시,송산동,숙박,658,224105423,18763956.04
1376,2018-02,서귀포시,송산동,숙박,3018,555112077,18763956.04
1359,2018-02,서귀포시,성산읍,숙박,1362,121890856,13875723.07
1357,2018-02,서귀포시,성산읍,숙박,27,1450000,13875723.07
1345,2018-02,서귀포시,성산읍,숙박,1642,141143982,13875723.07
1319,2018-02,서귀포시,서홍동,숙박,21,4258000,5799798.696
1294,2018-02,서귀포시,동홍동,숙박,91,13093500,16226998.8
1391,2018-02,서귀포시,송산동,숙박,1,150000,18763956.04
1279,2018-02,서귀포시,대천동,숙박,642,91484276,7477152.528
1266,2018-02,서귀포시,대천동,숙박,587,205157755,7477152.528
1240,2018-02,서귀포시,대정읍,숙박,393,31958036,15506929.03
1225,2018-02,서귀포시,대륜동,숙박,36,36217500,14123407.92
1223,2018-02,서귀포시,대륜동,숙박,14,8553260,14123407.92
1211,2018-02,서귀포시,대륜동,숙박,1004,155194085,14123407.92
1195,2018-02,서귀포시,남원읍,숙박,1967,151001120,13128211.65
1691,2018-02,제주시,구좌읍,숙박,31,1310600,12646801.62
1277,2018-02,서귀포시,대천동,숙박,208,8720220,7477152.528
1408,2018-02,서귀포시,안덕면,숙박,3701,123168827,16522569.39
1182,2018-02,서귀포시,남원읍,숙박,129,9369000,13128211.65
1661,2018-02,제주시,건입동,숙박,34,2340000,9867498.851
1649,2018-02,제주시,건입동,숙박,1396,207370662,9867498.851
1627,2018-02,서귀포시,효돈동,숙박,4,591000,3691113.858
1617,2018-02,서귀포시,표선면,숙박,1045,159138290,9594845.562
1604,2018-02,서귀포시,표선면,숙박,373,30709600,9594845.562
1431,2018-02,서귀포시,영천동,숙박,133,7536700,5309482.9180000005
1575,2018-02,서귀포시,천지동,숙박,2918,542958377,7478481.719
1557,2018-02,서귀포시,중앙동,숙박,41,3050000,4605460.221
1545,2018-02,서귀포시,중앙동,숙박,2897,538700377,4605460.221
1588,2018-02,서귀포시,천지동,숙박,41,3050000,7478481.719
1515,2018-02,서귀포시,중문동,숙박,1080,178926499,7984257.047999999
1497,2018-02,서귀포시,정방동,숙박,41,3050000,4397784.603
1485,2018-02,서귀포시,정방동,숙박,2897,538700377,4397784.603
1469,2018-02,서귀포시,예래동,숙박,152,48885288,7274625.797
1467,2018-02,서귀포시,예래동,숙박,4407,1636544841,7274625.797
1455,2018-02,서귀포시,예래동,숙박,1215,356730634,7274625.797
1440,2018-02,서귀포시,영천동,숙박,1,150000,5309482.9180000005
1439,2018-02,서귀포시,영천동,숙박,617,221055423,5309482.9180000005
1528,2018-02,서귀포시,중문동,숙박,151,17527356,7984257.047999999
3060,2018-03,제주시,애월읍,숙박,2228,292992539,41323045.96
3073,2018-03,제주시,애월읍,숙박,93,18640210,41323045.96
3075,2018-03,제주시,애월읍,숙박,44,6241000,41323045.96
3150,2018-03,제주시,외도동,숙박,965,63937490,9204741.07
3108,2018-03,제주시,연동,숙박,3588,1161599983,53699494.59
3124,2018-03,제주시,오라동,숙박,319,19669500,18740739.8
3093,2018-03,제주시,연동,숙박,6535,777036504,53699494.59
3032,2018-03,제주시,아라동,숙박,329,50809598,41082396.67
2892,2018-03,제주시,노형동,숙박,55,32378200,56048028.84
2989,2018-03,제주시,삼도2동,숙박,1795,530974095,7240540.864
2978,2018-03,제주시,삼도2동,숙박,923,24944214,7240540.864
2960,2018-03,제주시,삼도1동,숙박,298,44318168,10895608.97
2947,2018-03,제주시,삼도1동,숙박,709,44532112,10895608.97
2932,2018-03,제주시,봉개동,숙박,1561,235308150,5928778.43
2924,2018-03,제주시,봉개동,숙박,73,3741000,5928778.43
2903,2018-03,제주시,도두동,숙박,301,93119220,3613414.733
3178,2018-03,제주시,용담1동,숙박,130,10539800,7915417.487000001
3004,2018-03,제주시,삼양동,숙박,218,17291560,17516511.18
3191,2018-03,제주시,용담1동,숙박,47,25609000,7915417.487000001
3372,2018-03,제주시,일도2동,숙박,29,2405000,28735651.28
3226,2018-03,제주시,우도면,숙박,89,2058000,1683160.5
3485,2018-03,제주시,화북동,숙박,1,60000,25372032.6
3471,2018-03,제주시,한림읍,숙박,147,21021998,21476906.5
3458,2018-03,제주시,한림읍,숙박,1536,115605910,21476906.5
3442,2018-03,제주시,한경면,숙박,10,858000,6670145.615
3431,2018-03,제주시,한경면,숙박,136,6658000,6670145.615
3410,2018-03,제주시,추자면,숙박,56,8009600,1818137.389
3403,2018-03,제주시,조천읍,숙박,2940,365360020,21454573.88
3204,2018-03,제주시,용담2동,숙박,381,35480776,17070618.96
3401,2018-03,제주시,조천읍,숙박,84,12050135,21454573.88
3360,2018-03,제주시,일도2동,숙박,243,11998000,28735651.28
3343,2018-03,제주시,일도1동,숙박,43,3284000,3292449.542
3332,2018-03,제주시,일도1동,숙박,424,39727900,3292449.542
3307,2018-03,제주시,이호동,숙박,100,20509620,4631756.927
3279,2018-03,제주시,이도2동,숙박,1290,157863650,58798733.2
3262,2018-03,제주시,이도1동,숙박,1034,337369810,11116779.64
3251,2018-03,제주시,이도1동,숙박,457,19176595,11116779.64
3389,2018-03,제주시,조천읍,숙박,1442,153887333,21454573.88
2890,2018-03,제주시,노형동,숙박,134,8845000,56048028.84
3163,2018-03,제주시,외도동,숙박,182,44433866,9204741.07
2857,2018-03,제주시,구좌읍,숙박,35,1226500,14445863.39
2577,2018-03,서귀포시,안덕면,숙박,3541,145822931,18449755.43
2558,2018-03,서귀포시,송산동,숙박,688,107195340,19507659.5
2545,2018-03,서귀포시,송산동,숙박,3358,458964127,19507659.5
2528,2018-03,서귀포시,성산읍,숙박,1536,146359727,15086999.53
2526,2018-03,서귀포시,성산읍,숙박,30,1850000,15086999.53
2514,2018-03,서귀포시,성산읍,숙박,1919,134372301,15086999.53
2487,2018-03,서귀포시,서홍동,숙박,22,1947300,6113981.677999999
2590,2018-03,서귀포시,안덕면,숙박,3210,672154201,18449755.43
2461,2018-03,서귀포시,동홍동,숙박,101,4549300,17088946.59
2444,2018-03,서귀포시,대천동,숙박,231,15882568,7961894.743
2433,2018-03,서귀포시,대천동,숙박,764,74044002,7961894.743
2407,2018-03,서귀포시,대정읍,숙박,475,38020700,16742133.82
2391,2018-03,서귀포시,대륜동,숙박,36,5935500,15370138.36
2389,2018-03,서귀포시,대륜동,숙박,14,7911900,15370138.36
2377,2018-03,서귀포시,대륜동,숙박,1277,146058635,15370138.36
2361,2018-03,서귀포시,남원읍,숙박,2503,152617116,13733964.81
2446,2018-03,서귀포시,대천동,숙박,820,102121031,7961894.743
2601,2018-03,서귀포시,영천동,숙박,178,8911100,5923939.302
2348,2018-03,서귀포시,남원읍,숙박,172,16762800,13733964.81
2624,2018-03,서귀포시,예래동,숙박,1285,312211459,7639190.35
2844,2018-03,제주시,구좌읍,숙박,338,17956460,14445863.39
2828,2018-03,제주시,건입동,숙박,52,3950000,10491724.92
2815,2018-03,제주시,건입동,숙박,1646,209200556,10491724.92
2792,2018-03,서귀포시,효돈동,숙박,5,7576000,3621791.829
2784,2018-03,서귀포시,표선면,숙박,1164,151953970,10952216.85
2609,2018-03,서귀포시,영천동,숙박,650,104810340,5923939.302
2755,2018-03,서귀포시,천지동,숙박,38,2385000,7812578.766
2742,2018-03,서귀포시,천지동,숙박,3248,451354127,7812578.766
2771,2018-03,서귀포시,표선면,숙박,466,41615166,10952216.85
2713,2018-03,서귀포시,중앙동,숙박,3226,449406827,4974397.775
2696,2018-03,서귀포시,중문동,숙박,202,30117471,8846633.561
2683,2018-03,서귀포시,중문동,숙박,1249,259816403,8846633.561
2665,2018-03,서귀포시,정방동,숙박,38,2385000,4353705.853
2654,2018-03,서귀포시,정방동,숙박,3226,449406827,4353705.853
2638,2018-03,서귀포시,예래동,숙박,161,45440554,7639190.35
2636,2018-03,서귀포시,예래동,숙박,4903,1491604749,7639190.35
2876,2018-03,제주시,노형동,숙박,1476,226346438,56048028.84
2724,2018-03,서귀포시,중앙동,숙박,38,2385000,4974397.775
4319,2018-04,제주시,외도동,숙박,898,69070000,9634779.526
4293,2018-04,제주시,오라동,숙박,360,27394400,17742031.38
4277,2018-04,제주시,연동,숙박,3993,1535009532,52209291.97
4262,2018-04,제주시,연동,숙박,7058,1026840529,52209291.97
4244,2018-04,제주시,애월읍,숙박,65,9006000,40883068.79
4242,2018-04,제주시,애월읍,숙박,35,17019500,40883068.79
4229,2018-04,제주시,애월읍,숙박,3082,357118213,40883068.79
4074,2018-04,제주시,도두동,숙박,288,88244110,4026787.232
4174,2018-04,제주시,삼양동,숙박,139,14015460,17069522.19
4158,2018-04,제주시,삼도2동,숙박,1852,835120269,7093024.755
4148,2018-04,제주시,삼도2동,숙박,960,29051309,7093024.755
4131,2018-04,제주시,삼도1동,숙박,311,105464125,10567451.0
4118,2018-04,제주시,삼도1동,숙박,669,39994038,10567451.0
4103,2018-04,제주시,봉개동,숙박,2206,321177450,6595973.813999999
4095,2018-04,제주시,봉개동,숙박,85,13900800,6595973.813999999
4331,2018-04,제주시,외도동,숙박,139,69205118,9634779.526
4201,2018-04,제주시,아라동,숙박,447,105663827,41217637.72
4348,2018-04,제주시,용담1동,숙박,164,20118400,7492333.022999999
4532,2018-04,제주시,일도2동,숙박,213,11226000,27340972.11
4374,2018-04,제주시,용담2동,숙박,470,50615391,17913433.75
4062,2018-04,제주시,노형동,숙박,53,44727000,54755872.87
4642,2018-04,제주시,한림읍,숙박,167,26608574,21975919.57
4629,2018-04,제주시,한림읍,숙박,1855,153916900,21975919.57
4613,2018-04,제주시,한경면,숙박,15,2055034,6857575.278
4601,2018-04,제주시,한경면,숙박,128,6129300,6857575.278
4581,2018-04,제주시,추자면,숙박,69,10170000,2001860.03
4575,2018-04,제주시,조천읍,숙박,2651,404516670,22532935.04
4573,2018-04,제주시,조천읍,숙박,162,36910067,22532935.04
4561,2018-04,제주시,조천읍,숙박,1679,176008038,22532935.04
4544,2018-04,제주시,일도2동,숙박,31,3275000,27340972.11
4514,2018-04,제주시,일도1동,숙박,46,3297900,3261895.474
4503,2018-04,제주시,일도1동,숙박,435,47616200,3261895.474
4478,2018-04,제주시,이호동,숙박,138,50371000,4665546.2360000005
4450,2018-04,제주시,이도2동,숙박,1471,270839136,56650019.36
4433,2018-04,제주시,이도1동,숙박,1001,360613200,10782819.68
4422,2018-04,제주시,이도1동,숙박,496,20911239,10782819.68
4397,2018-04,제주시,우도면,숙박,144,3884500,1778445.281
4361,2018-04,제주시,용담1동,숙박,68,8568674,7492333.022999999
4060,2018-04,제주시,노형동,숙박,143,10899800,54755872.87
4656,2018-04,제주시,화북동,숙박,2,325000,24324641.72
4027,2018-04,제주시,구좌읍,숙박,52,2767400,15202471.2
3722,2018-04,서귀포시,송산동,숙박,759,141493915,19133059.8
3709,2018-04,서귀포시,송산동,숙박,3749,569759396,19133059.8
3692,2018-04,서귀포시,성산읍,숙박,2155,252943328,16038613.8
3690,2018-04,서귀포시,성산읍,숙박,39,2750000,16038613.8
3678,2018-04,서귀포시,성산읍,숙박,2131,166350576,16038613.8
3652,2018-04,서귀포시,서홍동,숙박,32,3647300,5676609.815
3627,2018-04,서귀포시,동홍동,숙박,153,9171000,16574954.36
3612,2018-04,서귀포시,대천동,숙박,951,113675346,8096265.193
3610,2018-04,서귀포시,대천동,숙박,264,31144684,8096265.193
3599,2018-04,서귀포시,대천동,숙박,938,127743543,8096265.193
3585,2018-04,서귀포시,대정읍,숙박,1,500000,16980038.02
3572,2018-04,서귀포시,대정읍,숙박,614,48674450,16980038.02
3557,2018-04,서귀포시,대륜동,숙박,78,24208500,15453296.13
3555,2018-04,서귀포시,대륜동,숙박,21,8510000,15453296.13
3543,2018-04,서귀포시,대륜동,숙박,1323,220413718,15453296.13
3527,2018-04,서귀포시,남원읍,숙박,3458,359195312,14006335.55
3514,2018-04,서귀포시,남원읍,숙박,197,21887600,14006335.55
3741,2018-04,서귀포시,안덕면,숙박,3853,125176359,19320837.56
3754,2018-04,서귀포시,안덕면,숙박,2251,458275824,19320837.56
4046,2018-04,제주시,노형동,숙박,1477,375246511,54755872.87
3773,2018-04,서귀포시,영천동,숙박,706,138683915,5926542.917
4014,2018-04,제주시,구좌읍,숙박,572,40705169,15202471.2
3998,2018-04,제주시,건입동,숙박,65,3728000,10410051.8
3985,2018-04,제주시,건입동,숙박,1684,323990356,10410051.8
3961,2018-04,서귀포시,효돈동,숙박,5,2615000,3537416.51
3951,2018-04,서귀포시,표선면,숙박,1677,220986620,11992523.07
3765,2018-04,서귀포시,영천동,숙박,197,10090490,5926542.917
3922,2018-04,서귀포시,천지동,숙박,53,2810000,7557925.972
3909,2018-04,서귀포시,천지동,숙박,3573,558574406,7557925.972
3938,2018-04,서귀포시,표선면,숙박,443,47556444,11992523.07
3879,2018-04,서귀포시,중앙동,숙박,3541,554927106,4775833.555
3862,2018-04,서귀포시,중문동,숙박,233,47214700,9007426.571
3849,2018-04,서귀포시,중문동,숙박,1882,409850969,9007426.571
3831,2018-04,서귀포시,정방동,숙박,53,2810000,4506471.921
3819,2018-04,서귀포시,정방동,숙박,3541,554927106,4506471.921
3803,2018-04,서귀포시,예래동,숙박,248,78964550,8611610.035
